7.534027099609375339e-06
8.034706115722656928e-06
9.202957153320312839e-06
1.177787780761718716e-05
1.666545867919922011e-05
2.801418304443359375e-05
4.606246948242187229e-05
1.056432723999023492e-04
2.352476119995117296e-04
3.284692764282226671e-04
6.480693817138671441e-04
1.254081726074218784e-05
1.273155212402343716e-05
1.268386840820312568e-05
1.366138458251953057e-05
1.301765441894531284e-05
1.358985900878906250e-05
1.347064971923828125e-05
1.826286315917968614e-05
2.319812774658203057e-05
1.947879791259765693e-05
1.933574676513671739e-05
4.096031188964844021e-05
4.096031188964844021e-05
4.270076751708984239e-05
4.460811614990234239e-05
4.646778106689453261e-05
5.197525024414062500e-05
6.299018859863280979e-05
9.210109710693359646e-05
1.436710357666015679e-04
1.786470413208007704e-04
2.959251403808593858e-04
4.720687866210937500e-05
4.742145538330078261e-05
4.725456237792968479e-05
4.644393920898437771e-05
4.749298095703124729e-05
4.816055297851562500e-05
5.013942718505859646e-05
7.216930389404296604e-05
8.683204650878905979e-05
7.212162017822265625e-05
7.057189941406250000e-05
3.325939178466796875e-05
3.373622894287109375e-05
3.361701965332031250e-05
3.979206085205078261e-05
3.790855407714843750e-05
4.360675811767578261e-05
5.185604095458984375e-05
9.002685546875000542e-05
1.413822174072265625e-04
2.061605453491211046e-04
4.081010818481445421e-04
