2.654916936316500222e-07
1.862108630158103513e-07
2.185142371633453076e-07
3.053247564999031532e-07
2.249236376775885487e-07
4.576456891446123509e-06
3.162979879718208555e-07
1.737332154122567018e-05
3.598541267052619617e-06
8.414554709977890016e-06
8.610707394011456040e-06
2.431401974483863853e-07
2.185142371633453076e-07
2.977847098540496020e-07
2.415099006108757721e-06
3.405298437377381740e-07
1.945705963430706503e-06
4.428428559543302044e-07
4.283845158852413387e-06
4.402681663660857096e-07
2.956871024407537557e-06
1.316493767955639258e-06
1.210077051205589233e-06
7.294205923451592618e-07
1.231726775464009128e-06
2.544385382377721914e-06
4.191016156970725628e-07
2.145767211914062500e-06
2.145237327423475607e-06
1.691799488952899330e-05
2.546060385553835712e-06
3.859215487080282839e-06
4.093307482148362991e-06
3.445127843511284489e-06
4.417440125313164193e-06
4.248669920509028494e-06
2.451889063297737173e-06
3.803953299556566737e-06
4.521160627797531090e-06
9.668777331838472521e-06
1.933751057060158646e-05
2.047625594480885146e-06
5.813943500377302539e-06
4.114361449453442326e-06
9.063042549490076494e-07
9.249288912425433433e-07
9.416779355111836681e-07
1.083714073333583948e-05
6.397441799640053933e-07
2.385258433331339111e-06
3.427344818892020499e-06
1.918201564024919401e-05
5.247375734229005738e-06
5.214830775509322568e-06
7.422480043360422055e-06
